0.11498	0.33701	-0.00521
0.13219	0.34235	-0.01021
0.15199	0.34342	-0.01689
0.17475	0.3474	-0.02666
0.20092	0.34754	-0.03681
0.23101	0.34866	-0.05045
0.2656	0.34535	-0.06513
0.30539	0.33943	-0.08062
0.35112	0.33032	-0.0956
0.40369	0.31835	-0.11159
0.46416	0.30188	-0.12535
0.53366	0.28313	-0.13639
0.61358	0.26182	-0.14517
0.70548	0.23962	-0.14935
0.81112	0.21765	-0.14992
0.9326	0.19709	-0.14723
1.0723	0.17827	-0.14267
1.23281	0.16105	-0.13683
1.41753	0.14582	-0.12937
1.62981	0.13256	-0.12157
1.87382	0.12123	-0.11434
2.15438	0.11086	-0.10661
2.47709	0.10204	-0.09982
2.84798	0.09398	-0.09297
3.27447	0.08708	-0.0869
3.76487	0.08017	-0.08094
4.32879	0.07433	-0.07552
4.97699	0.0688	-0.07027
5.7224	0.06388	-0.0657
6.57921	0.05926	-0.0613
7.56455	0.05495	-0.05705
8.69716	0.05106	-0.05318
9.99984	0.04736	-0.04975
11.49764	0.04387	-0.04639
13.21873	0.04078	-0.04334
15.19872	0.03777	-0.04039
17.47441	0.03509	-0.03775
20.09142	0.03252	-0.03515
23.10053	0.03013	-0.03284
26.56039	0.02788	-0.03084
30.539	0.02581	-0.02879
35.11179	0.02388	-0.02684
40.37004	0.02206	-0.02505
46.41525	0.02024	-0.02344
53.36665	0.01866	-0.02188
61.35739	0.01736	-0.02038
70.54769	0.01588	-0.01908
81.11261	0.01451	-0.0178
93.25892	0.01327	-0.01659
107.22876	0.01212	-0.01545
123.27731	0.01096	-0.01439
141.7473	0.00991	-0.01336
162.97773	0.00899	-0.0124
187.37838	0.00815	-0.0115
215.43726	0.00737	-0.01069
247.70945	0.00662	-0.00987
284.79844	0.00597	-0.00909
327.44557	0.00531	-0.00839
376.48529	0.00473	-0.00769
432.87873	0.00421	-0.00701
497.69878	0.00375	-0.00637
572.23439	0.00325	-0.00573
657.93097	0.00279	-0.00506
756.45745	0.00239	-0.00453
869.75098	0.00199	-0.00392
999.98713	0.00166	-0.00332
1149.8034	0.00132	-0.00273
1321.91181	0.00102	-0.00211
1519.91844	7.23857E-4	-0.00148
1747.51878	4.68029E-4	-8.03714E-4
2009.15337	2.07914E-4	-1.00615E-4
