0.23101	0.28389	-0.08104
0.2656	0.2729	-0.1005
0.30539	0.25845	-0.1184
0.35112	0.23796	-0.13435
0.40369	0.21439	-0.14529
0.46416	0.18873	-0.15231
0.53366	0.16347	-0.15267
0.61358	0.13954	-0.14981
0.70548	0.11829	-0.14247
0.81112	0.09992	-0.13338
0.9326	0.08475	-0.12374
1.0723	0.07222	-0.113
1.23281	0.06144	-0.10241
1.41753	0.05275	-0.09236
1.62981	0.04581	-0.08259
1.87382	0.04067	-0.07419
2.15438	0.03606	-0.06638
2.47709	0.03261	-0.0592
2.84798	0.02964	-0.05308
3.27447	0.02727	-0.04721
3.76487	0.02507	-0.04222
4.32879	0.02336	-0.0379
4.97699	0.02178	-0.03402
5.7224	0.02057	-0.03069
6.57921	0.01926	-0.02769
7.56455	0.01811	-0.02514
8.69716	0.01722	-0.02292
9.99984	0.01647	-0.02075
11.49764	0.01541	-0.01903
13.21873	0.01451	-0.01752
15.19872	0.01385	-0.01607
17.47441	0.01312	-0.01484
20.09142	0.01236	-0.01391
23.10053	0.01168	-0.01255
26.56039	0.01091	-0.01192
30.539	0.01024	-0.01115
35.11179	0.00951	-0.0104
40.37004	0.00888	-0.00972
46.41525	0.00848	-0.00904
53.36665	0.0076	-0.00814
61.35739	0.00704	-0.00724
70.54769	0.00687	-0.00727
81.11261	0.00632	-0.00682
93.25892	0.00589	-0.00629
107.22876	0.00552	-0.00591
123.27731	0.00509	-0.00547
141.7473	0.00473	-0.00513
162.97773	0.00443	-0.00479
187.37838	0.00408	-0.00452
215.43726	0.00375	-0.00419
247.70945	0.00347	-0.00391
284.79844	0.00325	-0.00366
327.44557	0.00296	-0.0034
376.48529	0.00273	-0.00322
432.87873	0.0025	-0.00299
497.69878	0.00229	-0.00283
572.23439	0.0021	-0.00262
657.93097	0.00194	-0.00246
756.45745	0.00169	-0.00226
869.75098	0.0015	-0.00208
999.98713	0.00129	-0.00193
1149.8034	0.00115	-0.00175
1321.91181	9.73065E-4	-0.00158
1519.91844	8.33715E-4	-0.0014
1747.51878	6.6691E-4	-0.00122
2009.15337	5.38979E-4	-9.95883E-4
2310.03761	3.77823E-4	-8.13482E-4
2656.04258	2.62248E-4	-5.70916E-4
3053.84397	1.00399E-4	-3.28632E-4
3511.13081	0	-5.52388E-5
