0.13219	0.169904571	-0.00709
0.15199	0.169904571	-0.00791
0.17475	0.170284571	-0.00841
0.20092	0.170204571	-0.01069
0.23101	0.170154571	-0.01113
0.2656	0.170914571	-0.01295
0.30539	0.170384571	-0.01517
0.35112	0.170134571	-0.01729
0.40369	0.168744571	-0.01988
0.46416	0.168234571	-0.02263
0.53366	0.166324571	-0.02527
0.61358	0.164834571	-0.02826
0.70548	0.162734571	-0.03167
0.81112	0.159774571	-0.03539
0.9326	0.156944571	-0.03927
1.0723	0.153094571	-0.04336
1.23281	0.148144571	-0.0472
1.41753	0.142934571	-0.05093
1.62981	0.136914571	-0.05443
1.87382	0.130514571	-0.05752
2.15438	0.123524571	-0.05967
2.47709	0.115774571	-0.06138
2.84798	0.108174571	-0.062
3.27447	0.100534571	-0.06213
3.76487	0.092824571	-0.06151
4.32879	0.085604571	-0.06024
4.97699	0.078924571	-0.05854
5.7224	0.072514571	-0.05627
6.57921	0.066864571	-0.05383
7.56455	0.061434571	-0.0512
8.69716	0.056724571	-0.04846
9.99984	0.052274571	-0.04568
11.49764	0.048324571	-0.04293
13.21873	0.044714571	-0.04035
15.19872	0.041424571	-0.03785
17.47441	0.038434571	-0.03545
20.09142	0.035714571	-0.03323
23.10053	0.033174571	-0.03112
26.56039	0.030804571	-0.02908
30.539	0.028624571	-0.02716
35.11179	0.026664571	-0.02534
40.37004	0.024864571	-0.02363
46.41525	0.023094571	-0.02209
53.36665	0.021534571	-0.0206
61.35739	0.020064571	-0.01918
70.54769	0.018764571	-0.01787
81.11261	0.017494571	-0.01664
93.25892	0.016364571	-0.01549
107.22876	0.015234571	-0.01441
123.27731	0.014304571	-0.01346
141.7473	0.013364571	-0.01248
162.97773	0.012514571	-0.01154
187.37838	0.011794571	-0.0108
215.43726	0.011054571	-0.00999
247.70945	0.010394571	-0.00928
284.79844	0.009764571	-0.0086
327.44557	0.009184571	-0.00802
376.48529	0.008684571	-0.00744
432.87873	0.008184571	-0.00693
497.69878	0.007754571	-0.00646
572.23439	0.007314571	-0.00602
657.93097	0.006914571	-0.00562
756.45745	0.006564571	-0.00523
869.75098	0.006214571	-0.0049
999.98713	0.005774571	-0.00457
1149.8034	0.005484571	-0.00429
1321.91181	0.005194571	-0.00404
1519.91844	0.004914571	-0.0038
1747.51878	0.004664571	-0.00359
2009.15337	0.004414571	-0.00339
2310.03761	0.004174571	-0.00322
2656.04258	0.003934571	-0.00306
3053.84397	0.003714571	-0.00291
3511.13081	0.003494571	-0.00278
4036.90338	0.003284571	-0.00267
4641.5329	0.003054571	-0.00255
5336.64227	0.002854571	-0.00243
6135.82134	0.002664571	-0.00231
7054.68655	0.002464571	-0.00222
8111.23848	0.002274571	-0.00212
9325.98114	0.002064571	-0.00201
10722.8756	0.001924571	-0.00204
12327.90947	0.001714571	-0.00193
14174.9382	0.001524571	-0.00185
16297.81723	0.001304571	-0.00172
18737.79297	0.001114571	-0.0016
21543.97964	9.24571E-4	-0.00147
24770.73669	7.13141E-4	-0.00133
28479.57611	5.47725E-4	-0.00115
32744.40765	3.86932E-4	-9.67943E-4
37648.20099	1.67498E-4	-7.50357E-4
43287.27722	0	-5.33819E-4
