0.1	0.18982	-1.52215
0.11498	0.17106	-1.33664
0.13219	0.15108	-1.17037
0.15199	0.13447	-1.02381
0.17475	0.12361	-0.89842
0.20092	0.11295	-0.78737
0.23101	0.10305	-0.68902
0.2656	0.09314	-0.6041
0.30539	0.08842	-0.53066
0.35112	0.08175	-0.46448
0.40369	0.07599	-0.40799
0.46416	0.07243	-0.35868
0.53366	0.0673	-0.31535
0.61358	0.06393	-0.27752
0.70548	0.06031	-0.24418
0.81112	0.05701	-0.21555
0.9326	0.05413	-0.18999
1.0723	0.05131	-0.16816
1.23281	0.04901	-0.14896
1.41753	0.0464	-0.1321
1.62981	0.04391	-0.11736
1.87382	0.04168	-0.10458
2.15438	0.03958	-0.09306
2.47709	0.03745	-0.08297
2.84798	0.03537	-0.07431
3.27447	0.03355	-0.06649
3.76487	0.03173	-0.05958
4.32879	0.03017	-0.0535
4.97699	0.02858	-0.04802
5.7224	0.027	-0.04317
6.57921	0.02561	-0.03886
7.56455	0.02436	-0.03495
8.69716	0.02317	-0.03149
9.99984	0.02207	-0.02837
11.49764	0.02105	-0.02563
13.21873	0.02009	-0.02319
15.19872	0.0193	-0.02096
17.47441	0.0185	-0.01897
20.09142	0.01779	-0.01726
23.10053	0.0171	-0.0157
26.56039	0.01652	-0.01432
30.539	0.01593	-0.0131
35.11179	0.01536	-0.01207
40.37004	0.01485	-0.0111
46.41525	0.01437	-0.01029
53.36665	0.01391	-0.00947
61.35739	0.01335	-0.00897
70.54769	0.01295	-0.00833
81.11261	0.01252	-0.00782
93.25892	0.01209	-0.0074
107.22876	0.01169	-0.00702
123.27731	0.01123	-0.00668
141.7473	0.01083	-0.00636
162.97773	0.01044	-0.00614
187.37838	0.01003	-0.00587
215.43726	0.00962	-0.00567
247.70945	0.0092	-0.0055
284.79844	0.00878	-0.00534
327.44557	0.00838	-0.00516
376.48529	0.00798	-0.00502
432.87873	0.00755	-0.00489
497.69878	0.00716	-0.00476
572.23439	0.00674	-0.00463
657.93097	0.00634	-0.00449
756.45745	0.00586	-0.00436
869.75098	0.00545	-0.00421
999.98713	0.00505	-0.00407
1149.8034	0.00465	-0.00392
1321.91181	0.00424	-0.00375
1519.91844	0.00386	-0.00356
1747.51878	0.00335	-0.00334
2009.15337	0.00297	-0.00312
2310.03761	0.00259	-0.00288
2656.04258	0.00224	-0.00259
3053.84397	0.00186	-0.00228
3511.13081	0.00133	-0.00189
4036.90338	0.000945542	-0.00147
4641.5329	0.000625303	-0.001
5336.64227	0.000303999	-0.000529355
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
