1.23281	0.05161	-0.00256
1.41753	0.05153	-0.00332
1.62981	0.05148	-0.00389
1.87382	0.05116	-0.00448
2.15438	0.05082	-0.00531
2.47709	0.05048	-0.00611
2.84798	0.04995	-0.00704
3.27447	0.04939	-0.00794
3.76487	0.04876	-0.00881
4.32879	0.04783	-0.00972
4.97699	0.04669	-0.01061
5.7224	0.04589	-0.01157
6.57921	0.04456	-0.01236
7.56455	0.0432	-0.01314
8.69716	0.04184	-0.01409
9.99984	0.04027	-0.01477
11.49764	0.03873	-0.01545
13.21873	0.03703	-0.01594
15.19872	0.03526	-0.01644
17.47441	0.03338	-0.01672
20.09142	0.0314	-0.01694
23.10053	0.02956	-0.01702
26.56039	0.02761	-0.01699
30.539	0.02582	-0.01688
35.11179	0.02401	-0.01658
40.37004	0.02223	-0.01623
46.41525	0.02062	-0.01581
53.36665	0.01897	-0.01536
61.35739	0.01742	-0.01479
70.54769	0.01607	-0.01423
81.11261	0.01462	-0.01361
93.25892	0.01338	-0.01294
107.22876	0.01215	-0.01218
123.27731	0.01103	-0.01159
141.7473	0.01042	-0.01032
162.97773	0.00907	-0.01028
187.37838	0.0082	-0.00963
215.43726	0.00743	-0.00898
247.70945	0.00664	-0.00837
284.79844	0.00593	-0.00785
327.44557	0.0053	-0.0072
376.48529	0.00473	-0.00664
432.87873	0.0042	-0.00606
497.69878	0.00367	-0.00551
572.23439	0.00324	-0.00498
657.93097	0.0028	-0.00441
756.45745	0.00239	-0.00388
869.75098	0.002	-0.00332
999.98713	0.00166	-0.00277
1149.8034	0.00136	-0.00222
1321.9118	0.00103	-0.00161
1519.9184	7.66741E-4	-0.00101
1747.5188	5.10977E-4	-3.76636E-4
