0.1	0.47425	-1.2881
0.11498	0.43632	-1.1473
0.13219	0.40611	-1.0249
0.15199	0.37483	-0.91589
0.17475	0.35046	-0.81904
0.20092	0.3249	-0.73352
0.23101	0.30206	-0.65763
0.26561	0.2807	-0.59077
0.30539	0.26141	-0.53101
0.35112	0.2432	-0.47777
0.4037	0.22613	-0.43022
0.46416	0.2113	-0.38813
0.53367	0.19926	-0.35317
0.61359	0.18552	-0.31939
0.70547	0.17322	-0.28932
0.81113	0.16184	-0.26211
0.9326	0.15088	-0.23809
1.0723	0.14022	-0.21686
1.2328	0.13054	-0.19763
1.4175	0.12161	-0.18005
1.6297	0.11288	-0.16432
1.8738	0.10489	-0.15022
2.1544	0.09769	-0.13712
2.4771	0.09072	-0.12549
2.848	0.08426	-0.11451
3.2745	0.07827	-0.10491
3.7649	0.07254	-0.09604
4.3288	0.0675	-0.0879
4.977	0.06274	-0.08041
5.7224	0.05864	-0.07371
6.5793	0.05459	-0.06743
7.5647	0.05088	-0.06176
8.6975	0.04752	-0.05657
10	0.04441	-0.0518
11.498	0.04155	-0.04743
13.219	0.03898	-0.04341
15.199	0.03655	-0.03979
17.475	0.03442	-0.03644
20.092	0.03239	-0.03341
23.101	0.0306	-0.03059
26.561	0.02896	-0.02818
30.539	0.02745	-0.02585
35.112	0.02604	-0.02373
40.37	0.02472	-0.02182
46.416	0.02349	-0.02004
53.367	0.02238	-0.01844
61.359	0.02135	-0.01699
70.548	0.0204	-0.01567
81.112	0.01947	-0.01445
93.261	0.01863	-0.01337
107.23	0.01782	-0.01236
123.28	0.01709	-0.01146
141.75	0.01635	-0.01066
162.97	0.0157	-0.0099
187.38	0.01507	-0.00921
215.44	0.01447	-0.00856
247.71	0.01397	-0.00801
284.81	0.0135	-0.00748
327.45	0.01303	-0.00703
376.49	0.01259	-0.00662
432.88	0.01215	-0.00623
497.7	0.0118	-0.00589
572.23	0.01141	-0.00556
657.93	0.01104	-0.00529
756.47	0.01067	-0.00503
869.75	0.01034	-0.00479
1000	0.01001	-0.00456
1149.8	0.0093	-0.00437
1322	0.00896	-0.00417
1519.9	0.00861	-0.004
1747.5	0.00824	-0.00383
2009.2	0.00807	-0.00364
2310.1	0.00774	-0.00353
2656.1	0.00664	-0.00319
3053.9	0.00622	-0.0031
3511.2	0.00596	-0.00277
4037	0.00575	-0.00263
4641.5	0.00538	-0.00242
5336.6	0.00512	-0.00216
6135.9	0.0049	-0.0019
7054.8	0.00463	-0.00163
8111.2	0.00422	-0.00126
9326	0.0047	-0.00156
10723	0.00466	-0.0016
12328	0.00445	-0.0016
14175	0.00416	-0.00126
16297	0.0039	-0.00087669
18738	0.00378	-0.00054419
21544	0.00349	-0.00014566
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
